CurrentURL	MID	editor_data	photographer_data	illustrator_data	altTitles	notes	lang	text	Title	composer_data	lyricist_data	arranger_data	Publisher	PublisherLocationTest	testDates	Donor	Distributor	subject_data	CallNumber	PlateNumber	Series	CollectionSource	LargerWork	Keywords	zImagePath	MidiPath	zNumberOfPages	TitleSearchHits	Incomplete
http://sheetmusic.library.sc.edu/Music.asp?mid=2911	2911					For cornet and piano.|Plate no.: 319	No linguistic content		Prayer from north star	"Meyerbeer, Giacomo, 1791-1864|http://id.loc.gov/authorities/names/n79140961"		"Wadsworth, Joseph H.|http://id.loc.gov/authorities/names/no89004060"	Thompson & Odell	"Boston, MA"	1876	Betsy Miller		Cornet and piano music|http://id.loc.gov/authorities/subjects/sh85032818	Sheet music Large 803		Cornet and piano:  choice pieces by various authors		North Star = Etoile du Nord				0	131	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2912	2912			Telemann|		"For solo piano.|Contents: Kinderscenen, op. 15; Jugend-Album, op. 68|Cover art by Telemann.|Phrasierungsausgabe von Prof. Dr. Hugo Riemann."	No linguistic content		Ausgewahlte Klavierwerke	"Schumann, Robert, 1810-1856|http://id.loc.gov/authorities/names/n50000565"		"Riemann, Hugo, 1849-1919|http://id.loc.gov/authorities/names/n50045912"	Osterloh & Leutert Verlag	Leipzig	1901-1999			Piano music|http://id.loc.gov/authorities/subjects/sh85101782	Sheet music 1898								0	108	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2921	2921					"For voice and piano.|""A favorite ethiopian songs & chorus composed and sung with unbounded applause by F. L. Kavanaugh of the Virginia Serenaders""--Cover.|Plate no.: 650"	English	"First line of text|I had a rose-bud in my garden growing :: First line of chorus|Dey stole, dey stole, dey stole dis child away"	The Virginia rose bud:  I had a rose bud in my garden growing	"Kavanaugh, F. L.|"	"Kavanaugh, F. L.|"	"Rieman, F.|"	Lee & Walker; W. T. Mayo	"Philadelphia, PA|New Orleans, LA"	1849			Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	CSAM 105								0	81	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2922	2922					"For voice and piano.|""Written and composed expressly for Bryant's Minstrels""--Cover."	English	"First line of text|I wish I was in de land ob cotton :: First line of chorus|Den I wish I was in Dixie, Hooray!"	I wish I was in Dixie's land	"Emmett, Daniel Decatur, 1815-1904|http://id.loc.gov/authorities/names/n82225853"	"Emmett, Daniel Decatur, 1815-1904|http://id.loc.gov/authorities/names/n82225853"	"Hobbs, W. L.|http://id.loc.gov/authorities/names/no93017724"	"Firth, Pond & Co."	"New York, NY"	1860			Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	CSAM 106			CSAM					0	101	N
http://sheetmusic.library.sc.edu/Music.asp?mid=3073	3073					For violin and piano.|Score with part for violin.|Plate no.: 16273	No linguistic content		Canzonetta	"D'Ambrosio, A. (Alfredo), 1871-1914|http://id.loc.gov/authorities/names/no88005573"			G. Schirmer	"New York, NY"	1926	Erik L. Collins ; Victoria Collins		Violin and piano music|http://id.loc.gov/authorities/subjects/sh85143580	Sheet music 1966								0	138	N
http://sheetmusic.library.sc.edu/Music.asp?mid=4720	4720					For low voice and piano in D.|For piano and voice.|Original copyright 1886 by composer.|Lyrics also printed as text on p. [2] of cover.|Pl. no.: 18955.	English	First line of text|The sweetest flow'r that blows.	At parting	"Rogers, James H. (James Hotchkiss), 1857-1940|http://id.loc.gov/authorities/names/no90012175"	"Peterson, Frederick, 1859-1938|http://id.loc.gov/authorities/names/no95054544"		G. Schirmer	"New York, NY"	1906	Gene Ferguson		Songs (Low voice) with piano|http://id.loc.gov/authorities/subjects/sh85125168 ; Popular music--1901-1910|http://id.loc.gov/authorities/subjects/sh87003299	Sheet music 3053								0	76	N
http://sheetmusic.library.sc.edu/Music.asp?mid=3332	3332					For cello.|Pl. no. 7343.	No linguistic content		"6 Etudes, op. 20"	"Merk, Joseph, 1795-1852|http://id.loc.gov/authorities/names/no92014946"			Tobie Haslinger	Vienna	1901-1999	Walter Yeh		Cello--Studies and exercises|http://id.loc.gov/authorities/subjects/sh85143660	Sheet music Large 997			Walter Yeh		"Cello etudes, J.B. Gross"			0	422	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2959	2959					"For cornet and piano.|Contents: Fly forth o gentle dove/Pinsuti -- The rose in the wood/Fischer, Carl Ludwig.|Plate no.: 1096."	No linguistic content		Fly forth o gentle dove ; The rose in the wood	"Pinsuti, Ciro, 1829-1888|http://id.loc.gov/authorities/names/no93038821 ; Fischer, C. L. (Carl Ludwig), 1816-1877|http://id.loc.gov/authorities/names/nr94039691"		"Emerson, Walter|"	L.E. Whipple	"Boston, MA"	1882	Betsy Miller		Cornet and piano music|http://id.loc.gov/authorities/subjects/sh85032818	Sheet music Large 839								0	232	N
																													
http://sheetmusic.library.sc.edu/Music.asp?mid=3080	3080					For violin and piano.|Sample--section of p.1 with discussion of the work as a novelty--included in folder.	No linguistic content		Aranka:  Hungarian fantasie - based on 19th century folksongs	"Bartos, Leon H.|"			Leon H. Bartos	"Norristown, PA"	1950	Erik L. Collins ; Victoria Collins		Violin and piano music|http://id.loc.gov/authorities/subjects/sh85143580 ; Romanies--Hungary--Music|http://id.loc.gov/authorities/subjects/sh2010111462	Sheet music 1971								0	159	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2923	2923	"Seifert, Hans T.|http://id.loc.gov/authorities/names/no88001162"				"For solo piano.|Revision, phrasing and fingering by Hans T. Seifert.|Carl Fischer's music library edition.|Plate no.: 9825"	No linguistic content		"Twenty-four studies for piano:  op. 29, no. 278"	"Bertini, Henri, 1798-1876|http://id.loc.gov/authorities/names/n83127196"		"Seifert, Hans T.|http://id.loc.gov/authorities/names/no88001162"	Carl Fischer	"New York, NY"	1905			Piano--Studies and exercises|http://id.loc.gov/authorities/subjects/sh85101750	Sheet music Large 823								0	114	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2925	2925					For voice (soprano) and piano.|Text in Italian.|Atto II.-solo di Butterfly: un bel di veremo.|Printed in Italy.|Plate no.: 110011	Italian	"First line of text|Un bel di, vedremo levarsi un fil di fumo sull'estremo confin del mare."	Madama butterfly:  Un bel di vedremo	"Puccini, Giacomo, 1858-1924|http://id.loc.gov/authorities/names/n79119152"			G. Ricordi	Milan	1944			Songs (High voice) with piano|http://id.loc.gov/authorities/subjects/sh85125149 ; Operas--Excerpts|http://id.loc.gov/authorities/subjects/sh85094931	Sheet music Large 825				Madama Butterfly				0	52	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2927	2927					"For voice (soprano) and piano.|Text in Italian, German and English.|Plate no.: E. 1108 S."	English|German|Italian	First line of text|Poveri fiori gemme de' prati	Adriana Lecouvreur:  Aria di Adriana:  Poveri fiori	"Cilèa, Francesco, 1866-1950|http://id.loc.gov/authorities/names/n80125361"	"Cilèa, Francesco, 1866-1950|http://id.loc.gov/authorities/names/n80125361"		Casa Musicale Sonzogno	Milan	1954			Operas--Excerpts|http://id.loc.gov/authorities/subjects/sh85094931 ; Songs (High voice) with piano|http://id.loc.gov/authorities/subjects/sh85125149	Sheet music Large 827				Adriana Lecouvrer				0	59	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2935	2935					For solo piano.|Plate no. 7221.	No linguistic content		A mountain pink	"Spaulding, George L., 1864-1921|http://id.loc.gov/authorities/names/nr89004384"			Theodore Presser	"Philadelphia, PA"	1908	Betsy Miller		Piano music|http://id.loc.gov/authorities/subjects/sh85101782	Sheet music 1893		Melodious recreations:  first and second grade pieces for the pianoforte						0	73	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2937	2937					"For voice and piano.|Revised and sung by Mel. B. Spurr.|Extra verses printed on final page.|Allan's popular edition.|""Dedicated to Mrs. John Wood (Court Theatre)""--cover.|""Sung nightly at The Palace by Miss Fanny Wentworth""--cover.|Publisher no.: 484.| Plate no.: A. & Co. 1330."	English	First line of text|I was strolling one day down the Lowther Arcade	"The tin gee-gee, or the Lowther Arcade"	"Cape, Fred|http://id.loc.gov/authorities/names/n2008077335"	"Cape, Fred|http://id.loc.gov/authorities/names/n2008077335"	"Spurr, Melancthon B. (Melancthon Burton), -1904|http://id.loc.gov/authorities/names/n82202012"	"Allan & Co.; Francis, Day & Hunter"	Melbourne|Adelaide|Bendigo|Geelong|London	1894	Betsy Miller		Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music Large 830					tin soldiers; toys; Fanny Wentworth			0	105	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2938	2938			"Sinclair, Thomas S., approximately 1805-1881|http://id.loc.gov/authorities/names/n85028374"		Dialogue song for two voices and piano.|Cover lithograph by T. Sinclair.|Plate no.: 6988.5	English	First line of text|Let me have one moment's peace!	Dog and cat:  Morceau de la recrimination	"Walker, Henry|"	"Walker, Henry|"	"Walker, Henry|"	Lee & Walker	"Philadelphia, PA"	1861-1870	Betsy Miller		Vocal duets with piano|http://id.loc.gov/authorities/subjects/sh85144077	Sheet music Large 831					Howard Paul Patchwork			0	222	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2979	2979					"For voice and piano, with chord diagrams for ukulele.|Cover portrait of Doris White."	English	First line of text|When the sugar cane am waving :: First line of chorus|When the roses am a-blooming	A little southern town	"Frandsen, Annie E.|"	"Frandsen, Annie E.|"	"Wolff, Chas. W.|http://id.loc.gov/authorities/names/n2015034257"	DeVaignie Music	"Chicago, IL"	1933			Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music 1909								0	59	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2981	2981			"Barbelle, 1888-1957|http://id.loc.gov/authorities/names/no2003006949"		For voice and piano.|Cover art by Barbelle.	English	First line of text|It seems her name was Virginia :: First line of chorus|Good-bye Virginia	Good-bye Virginia	"Schwartz, Jean, 1878-1956|http://id.loc.gov/authorities/names/n92057570"	"Clarke, Grant|http://id.loc.gov/authorities/names/n81046661"		"Waterson, Berlin & Snyder"	"New York, NY"	1915			Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211 ; Virginia--Songs and music|	Sheet music Large 833								0	100	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2924	2924					For piano with violin and flute.|Op. 10.|Plate no.: Ph.88V.	No linguistic content		Hoch Heidecksburg:  Marsch	"Herzer, Rudolf|http://id.loc.gov/authorities/names/n85127700"		"Loeser, Albert|"	Philharmonischer Verlag	Berlin	1924	Gerald Jablon		Marches|http://id.loc.gov/authorities/subjects/sh85080979	Sheet music Large 824								0	101	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2926	2926					For voice and piano.|Text in French and German.|German version by Richard Pohl.|Plate no.: D. & F. 2346	French|German	First line of Italian text|Printemps qui commence :: First line of German text|Die Sonne sie lachte	Samson et Dalila:  no 6. Chand de Dalila	"Saint-Saëns, Camille, 1835-1921|http://id.loc.gov/authorities/names/n50041617"	"Lemaire, Ferdinand|http://id.loc.gov/authorities/names/n83066578 ; Pohl, Richard, 1826-1896|http://id.loc.gov/authorities/names/n88621364"		Durand & Cie.	Paris	1948			Operas--Excerpts|http://id.loc.gov/authorities/subjects/sh85094931 ; Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music Large 826				Samson et Dalila				0	40	N
																													
http://sheetmusic.library.sc.edu/Music.asp?mid=2928	2928					"For voice and piano.|Text in French.|""Chantees par Mlle Van Zandt.""|Plate no.: H. 5701"	French	First line of text|Ou vala jeune Indoue	Lakme:  no. 10:  scene et legende de la fille du paria	"Delibes, Léo, 1836-1891|http://id.loc.gov/authorities/names/n80040391"	"Gondinet, Edmond, 1828-1888|http://id.loc.gov/authorities/names/n82162689 ; Gille, Philippe, 1831-1901|http://id.loc.gov/authorities/names/n82162688"		Heugel & Cie	Paris	1927			Operas--Excerpts|http://id.loc.gov/authorities/subjects/sh85094931	Sheet music Large 828				Lakme				0	98	N
																													
http://sheetmusic.library.sc.edu/Music.asp?mid=2936	2936					"For voice and piano.|""The only authorized edition of the following of Mr. & Mrs. Howard Paul's Songs""--Cover.|Cover illustrations include black and white portrait of Mr. & Mrs. Howard Paul and illustrations in color for four of their songs.|Plate no.: 5949."	English	First line of text|When I was in my teens...	Margaretta	"Balfe, M. W. (Michael William), 1808-1870|http://id.loc.gov/authorities/names/n81003160"	"Morris, George Pope, 1802-1864|http://id.loc.gov/authorities/names/n82113976"		Thaddeus Firth	"New York, NY"	1866	Betsy Miller		Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music Large 829								0	156	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2940	2940	"Spicker, Max, 1858-1912|http://id.loc.gov/authorities/names/n84130954"		"Martin, George|"		For voice (bass) and piano.|Edited by Max Spicker.|English text by Natalia Macfarren.|Cover design by George Martin.|Plate no.: 39923	English|Italian	First line of Italian text|Non piu andrai farfalone amoroso :: First line of English text|Now your days of philand'ring are over	Non piu andrai:  Now your days of philandering are over	"Mozart, Wolfgang Amadeus, 1756-1791|http://id.loc.gov/authorities/names/n80022788"	"Da Ponte, Lorenzo, 1749-1838|http://id.loc.gov/authorities/names/n80057191"	"Spicker, Max, 1858-1912|http://id.loc.gov/authorities/names/n84130954"	G. Schirmer	"New York, NY"	1932	Talmage Fauntleroy		"Operas--Excerpts, Arranged|http://id.loc.gov/authorities/subjects/sh85094936 ; Songs (Low voice) with piano|http://id.loc.gov/authorities/subjects/sh85125168"	Sheet music 1906		Mozart:  Arias from the operas		The marriage of Figaro	Cherubino ; Adonis ; Adoncino ; Figaro			0	206	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2941	2941					For medium voice and piano.|English translation by Claire Soecenski and Erminie Huntress.|Plate no.: 40869 C.	English|Spanish	First line of Spanish text|Por las oriellas del rio :: First line of English text|Hard by the banks of the river	Serenata:  Serenade	"Revueltas, Silvestre, 1899-1940|http://id.loc.gov/authorities/names/n83127195"	"García Lorca, Federico, 1898-1936|http://id.loc.gov/authorities/names/n79034425"		G. Schirmer	"New York, NY"	1945	Talmage Fauntleroy		Songs (Medium voice) with piano|http://id.loc.gov/authorities/subjects/sh85125188	Sheet music 1751								0	34	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2942	2942			"Martin, George|"		"For voice (bass) and piano.|Text in English, German and Italian.|Cover design by George Martin.|Plate no.: 6575"	English|German|Italian	First line of English text|To scenes of peace retiring	To scenes of peace retiring = In diesen heil'gen Hallen = Qui sdegno no s'accende	"Mozart, Wolfgang Amadeus, 1756-1791|http://id.loc.gov/authorities/names/n80022788"			G. Schirmer	"New York, NY"	1931-1940	Talmage Fauntleroy		Songs (Low voice) with piano|http://id.loc.gov/authorities/subjects/sh85125168 ; Operas--Excerpts--Vocal scores with piano|http://id.loc.gov/authorities/subjects/sh85094935	Sheet music 1907				The Magic Flute	zauberflote			0	109	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2943	2943					For mixed voice and piano.|Publisher no.: T103-A.	English	"First line of text|I got a crown up in-a the kingdom, ain'-a that good news!"	Ain'-a that good news! (mixed chorus)	"Dawson, William L. (William Levi), 1899-1990|http://id.loc.gov/authorities/names/n82032703"			Music Press	"Tuskegee, AL"	1974	Talmage Fauntleroy		"Choruses, Sacred (Mixed voices, 4 parts), Unaccompanied|http://id.loc.gov/authorities/subjects/sh85024798 ; Anthems|http://id.loc.gov/authorities/subjects/sh85005524"	CSAM 111		Tuskegee Choir Series						0	71	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2944	2944					For medium voice and piano.|Text in Spanish with English translation by Claire Soecenski and Erminie Huntress.|Plate no.: 40868.	English|Spanish	"First line of Spanish text|Ay, que trabajo me cuesta :: First line of English text|Ah, what a burden upon me"	Es verdad: It is true	"Revueltas, Silvestre, 1899-1940|http://id.loc.gov/authorities/names/n83127195"	"García Lorca, Federico, 1898-1936|http://id.loc.gov/authorities/names/n79034425"		G. Schirmer	"New York, NY"	1945	Talmage Fauntleroy		Songs (Medium voice) with piano|http://id.loc.gov/authorities/subjects/sh85125188	Sheet music 1824								0	54	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2946	2946					For low voice and piano.|Original German text anonymous.|Translation and sacred text by Margaret Bristol.|Piano accompaniment by Carl Deis.|Plate no.: 40301.	English|German	First line of German text|Bist du bei mir :: First line of English text|Thou art my joy! :: First line of text (Sacred)|Draw near to me!	Bist du bei mir:  for voice with piano	"Bach, Johann Sebastian, 1685-1750|http://id.loc.gov/authorities/names/n79021425"		"Deis, Carl|http://id.loc.gov/authorities/names/n86080560"	G. Schirmer	"New York, NY"	1943	Talmage Fauntleroy		Songs (Low voice) with piano|http://id.loc.gov/authorities/subjects/sh85125168	Sheet music 1902				Notebook for Anna Magdalena Bach (1725)				0	135	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2951	2951					For voice and piano.|Pl. no.: 4997-3.	English	"First line of text|Morning night and noon, I'm all out of tune. :: First line of chorus|Georgia! Georgia! My home sweet home."	Georgia	"Donaldson, Walter, 1893-1947|http://id.loc.gov/authorities/names/n89633370"	"Johnson, Howard E., 1887-1941|http://id.loc.gov/authorities/names/n92084868"		Leo Feist	"New York, NY"	1922			Georgia--Songs and music| ; Southern States--Songs and music|http://id.loc.gov/authorities/subjects/sh2008112063 ; Popular music--United States--1911-1920|http://id.loc.gov/authorities/subjects/sh2008108979 ; Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music 1901								0	137	N
http://sheetmusic.library.sc.edu/Music.asp?mid=3090	3090	"Pauer, E. (Ernst)|http://id.loc.gov/authorities/names/n88006026"				"For solo piano, in A flat.|Edited and fingered by E. Pauer.|Plate no.: 12359"	No linguistic content		Liebestraum:  (A dream of love)	"Liszt, Franz, 1811-1886|http://id.loc.gov/authorities/names/n79079048"			G. Schirmer	"New York, NY"	1901-1999	Alice Abdalla		Piano music|http://id.loc.gov/authorities/subjects/sh85101782	Sheet music 1975								0	73	N
http://sheetmusic.library.sc.edu/Music.asp?mid=3108	3108	"Joseffy, Rafael, 1852-1915|http://id.loc.gov/authorities/names/n86143589"				For solo piano.|Revised and fingered by Rafael Joseffy.|Plate no.: 27443	No linguistic content		"Valse brillante (op. 34, no. 1)"	"Chopin, Frédéric, 1810-1849|http://id.loc.gov/authorities/names/n79127769"		"Joseffy, Rafael, 1852-1915|http://id.loc.gov/authorities/names/n86143589"	G. Schirmer	"New York, NY"	1922	Alice Abdalla		Piano music|http://id.loc.gov/authorities/subjects/sh85101782 ; Waltzes|http://id.loc.gov/authorities/subjects/sh85144994	Sheet music 1989								0	88	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2947	2947			"R.S. (Firm : New York, N.Y.)|http://id.loc.gov/authorities/names/no2010064645"		"For voice and piano.|Cover artist: [Rose symbol].|""Successfully introduced by Ed. Morton""--cover.|Portrait of Ed Morton on bottom right corner of cover.|Plate no.: 3272."	English	First line of text|In Georgia's sunny clime they have a funny time :: First line of chorus|At that old plantation hall	At the old plantation ball	"Donaldson, Walter, 1893-1947|http://id.loc.gov/authorities/names/n89633370"	"Goetz, Coleman|http://id.loc.gov/authorities/names/no93008274 ; Ager, Milton, 1893-1979|http://id.loc.gov/authorities/names/no93030552"		Leo Feist	"New York, NY"	1915			African Americans--Songs and music|http://id.loc.gov/authorities/subjects/sh2011002554 ; Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	CSAM 109			CSAM					0	95	N
																													
http://sheetmusic.library.sc.edu/Music.asp?mid=2948	2948			"Manning, Frederick S.|http://id.loc.gov/authorities/names/no2004043059"		For voice and piano.|Cover art by Frederick S. Manning.|Plate no.: 1272	English	"First line of text|I know a triflin' man :: First line of chorus|Aggravatin' papa, don't you try to two-time me"	Aggravatin' papa (Don't you try to two time me)	"Turk, Roy, 1892-1934|http://id.loc.gov/authorities/names/no89009291 ; Robinson, J. Russel|http://id.loc.gov/authorities/names/n93021837"	"Turk, Roy, 1892-1934|http://id.loc.gov/authorities/names/no89009291 ; Robinson, J. Russel|http://id.loc.gov/authorities/names/n93021837"		"Waterson, Berlin & Snyder"	"New York, NY"	1922			Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211 ; Blues (Music)--To 1931|http://id.loc.gov/authorities/subjects/sh85015115	CSAM 110					Sam; Mandy; Brymm; Alabama			0	161	N
																													
http://sheetmusic.library.sc.edu/Music.asp?mid=2950	2950			"Manning, Frederick S.|http://id.loc.gov/authorities/names/no2004043059"		"For voice and piano, with chord diagrams for ukulele.|Cover design by Manning.|Copy 2 in container.|Publisher no.: 68"	English	"First line of text|Sometimes, all times, mister moon :: First line of chorus|Lazy Lou'siana moon, start shining"	Lazy Lou'siana moon	"Donaldson, Walter, 1893-1947|http://id.loc.gov/authorities/names/n89633370"	"Donaldson, Walter, 1893-1947|http://id.loc.gov/authorities/names/n89633370"		Walter Donaldson; Donaldson-Douglas & Gumble	"New York, NY"	1930			Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music 1900								0	99	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2952	2952			"Barbelle, 1888-1957|http://id.loc.gov/authorities/names/no2003006949"		"For voice (duet) and piano, with chord diagrams for ukulele.|Cover art of sleeping woman by Barbelle.|Picture of Henry B. Murtagh in lower right hand corner of cover.|Copy 2 with picture of the Welder Sisters. in the lower right hand corner of cover."	English	First line of text|Left my home and began to roam around :: First line of chorus|Let me lay me down to sleep in Carolina	Lay me down to sleep in Carolina	"Ager, Milton, 1893-1979|http://id.loc.gov/authorities/names/no93030552"	"Yellen, Jack, 1892-1991|http://id.loc.gov/authorities/names/n85248157"		"Ager, Yellen & Bornstein"	"New York, NY"	1926	Kyle McCarrell		Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music 1897								0	971	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2953	2953			"Harris, Ben Jorj|http://id.loc.gov/authorities/names/no99038556"		"For voice and piano.|Cover art by Ben Harris.|""Special sample copy""--1st page.|Reverse side is copy of ""Walkin' my baby back home""."	English	"First line of text|Snow, soon as you start in a-fallin' :: First line of chorus|Got to go-go-go, Got to be-be-be"	(Five-six-seven-eight) Nine little miles from Ten-Ten-Tennessee	"Sherman, Al, 1897-1973|http://id.loc.gov/authorities/names/no2003025564 ; Lewis, Al, 1901-1967|http://id.loc.gov/authorities/names/no90011011 ; Conrad, Con, 1891-1938|http://id.loc.gov/authorities/names/no89003976"	"Sherman, Al, 1897-1973|http://id.loc.gov/authorities/names/no2003025564 ; Lewis, Al, 1901-1967|http://id.loc.gov/authorities/names/no90011011 ; Conrad, Con, 1891-1938|http://id.loc.gov/authorities/names/no89003976"		"De Sylva, Brown and Henderson"	"New York, NY"	1930			Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music 1896								0	85	N
																													
																													
http://sheetmusic.library.sc.edu/Music.asp?mid=2958	2958					"For cornet and piano or organ.|""Arranged especially for and performed by Mr. Walter Emerson, with Gilmore's Band...""--Cover.|Cover portrait of Walter Emerson.|Plate no.: 1080"	No linguistic content		Crucifixus	"Rossini, Gioacchino, 1792-1868|http://id.loc.gov/authorities/names/n79074352"		"Emerson, Walter|"	L.E. Whipple	"Boston, MA"	1882	Betsy Miller		"Masses--Excerpts--Musical settings| ; Cornet and piano music, Arranged|http://id.loc.gov/authorities/subjects/sh85032819"	Sheet music Large 841		Walter Emerson's solos for cornet and piano		Petite messe solennele				0	249	N
http://sheetmusic.library.sc.edu/Music.asp?mid=2965	2965			"Barbelle, 1888-1957|http://id.loc.gov/authorities/names/no2003006949"		For voice and piano.|Cover art by Barbelle.|Plate no.: 901.	English	First line of text|I just feel like telling the world I'm happy and gay :: First line of chorus|When the bees make honey down in sunny Alabam'	When the bees make honey down in sunny alabam'	"Donaldson, Walter, 1893-1947|http://id.loc.gov/authorities/names/n89633370"	"Lewis, Sam M., 1885-1959|http://id.loc.gov/authorities/names/no91012304 ; Young, Joe, 1889-1939|http://id.loc.gov/authorities/names/no90019793"		"Waterson, Berlin & Snyder"	"New York, NY"	1919			Alabama--Songs and music| ; Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music 1921								0	70	N
																													
http://sheetmusic.library.sc.edu/Music.asp?mid=2966	2966			"Leff, 1901-2005|http://id.loc.gov/authorities/names/no2003013227"		"For voice and piano, with chord symbols and diagrams for ukulele.|Cover art by Leff.|Cover portrait of Will Osborne."	English	First line of text|Blue ev'ry night long I'm so blue. :: First line of chorus|I long to linger 'long a lazy lane	Lou'siana lullaby	"Newman, Charles, 1901-1978|http://id.loc.gov/authorities/names/no95057874 ; Burke, Johnny, 1908-1964|http://id.loc.gov/authorities/names/no89004670 ; Spina, Harold, 1906-1997|http://id.loc.gov/authorities/names/n91087039"	"Newman, Charles, 1901-1978|http://id.loc.gov/authorities/names/no95057874 ; Burke, Johnny, 1908-1964|http://id.loc.gov/authorities/names/no89004670 ; Spina, Harold, 1906-1997|http://id.loc.gov/authorities/names/n91087039"		Santly Bros.	"New York, NY"	1933			Louisiana--Songs and music| ; Songs with piano|http://id.loc.gov/authorities/subjects/sh85125211	Sheet music 1629								0	45	N
